name,text
joliestweet,"RT @Jolietheternal: angelina jolie               angelina jolie 
cute as hell                    hot as hell https://t.co/4i8YZRZt39"
joliestweet,RT @bestofajolie: she’s really a goddess https://t.co/uJByW71WUe
joliestweet,RT @AboutHerOFCL: An appreciation post for the timelessly chic Angelina Jolie. https://t.co/lN79jxPWRo
joliestweet,"RT @AnitaVora: Thank you to #AngelinaJolie, Geraldine Van Bueren &amp; @amnesty for the important discussion on how the younger generation can…"
joliestweet,RT @kmpeterson22: I attended a book signing with Angelina Jolie! https://t.co/1aKpc1YeYs
joliestweet,RT @SinaGrace: So Angelina Jolie stopped by @skylightbooks to promote a book advocating for folks to understand and utilize their rights.…
joliestweet,RT @humansrightpunk: NEW 📸 | angelina jolie today taking some selfies with fans at her book signing 'know your rights' at the skylight book…
joliestweet,RT @ladyxcroft: I LOVE HER HAIR https://t.co/wFeBJBxIve
joliestweet,"RT @bestofajolie: Angelina Jolie at her book (Know Your Rights and Claim For Them) signing in LA.

October 13, 2021. https://t.co/dSXVfFEk8U"
joliestweet,"RT @bestofajolie: Angelina Jolie was seen shopping in LA.

October 12, 2021. https://t.co/n9EEmZ7rHm"
joliestweet,RT @humansrightpunk: NEW 📸 | angelina jolie today in skylight books in LA for her book signing 'know your rights and Claim them' https://t.…
joliestweet,RT @phase4gifs: #Thena | Angelina Jolie #Eternals https://t.co/Eiyf8GKIyX
joliestweet,"RT @ladyxcroft: i would die for her, i would kill for her https://t.co/dClHgaAHQ9"
joliestweet,RT @birdsforprey: my mommy looking better than ever. https://t.co/6KBCyzOtol
joliestweet,RT @birdsforprey: angelina jolie as #thena in the new eternals trailer and the exclusive featurette! https://t.co/QonhL3KX8L
joliestweet,RT @wantexjolie: NEW🚨| new eternals posters. https://t.co/NyJAhVdKQ3
joliestweet,RT @bestofajolie: she! https://t.co/BMT5SjiqT9
joliestweet,RT @EternalsNews: Dolby has released a new poster for #Eternals https://t.co/ZuSpq7YSeV
joliestweet,RT @EternalsNews: Thena character poster for #Eternals https://t.co/LVPB8aPKwi
joliestweet,RT @bestofajolie: she’s an angel! https://t.co/004Opl9qEo
joliestweet,RT @humansrightpunk: angelina jolie as thena has me screaming shaking crying dying https://t.co/GFXuQguxHF
joliestweet,RT @humansrightpunk: New picture of the eternals and IKARIS AND SERSI'S WEDDING?!?! https://t.co/NRkko0Bvxy
joliestweet,"RT @humansrightpunk: 🆕""every noted played"" angelina jolie will play Karina, the ex-wife of a pianist named Richard. She suffers many losses…"
joliestweet,"RT @Veex071: Ajak : Humanity once believed we were Gods..
So true of them. ANGELINA JOLIE MY GODDESS 🧎🏻🧎🏻#Eternals https://t.co/rt1oVPFZzO"
joliestweet,"RT @TheEternals: The end was just the beginning. Experience Marvel Studios’ #Eternals, only in theaters November 5. https://t.co/sfW2i4DQQL"
joliestweet,RT @MCUPerfectGifs: Angelina Jolie as Thena #Eternals https://t.co/Njhtw1xJhb
joliestweet,"RT @Ajaketernals: look at what i found on Pinterest, looks amazing !! #Eternals https://t.co/chiBeHAoJo"
joliestweet,"RT @humansrightpunk: 📸 | angelina jolie in Paris, France 2019 https://t.co/4Om5acNYMy"
joliestweet,"RT @bestofajolie: Angelina Jolie with her daughter Shiloh at Miyavi's concert.

October 8, 2021. https://t.co/1UUBgSoyeB"
joliestweet,RT @EternalsNews: Meet the #Eternals: Thena. https://t.co/nGmLcsOokA
joliestweet,"RT @bestofajolie: Eternals promo has started! ✨

Angelina Jolie, Salma Hayek and Kumail will be at Jimmy Kimmel Live! on October 14th 3:45…"
joliestweet,RT @millsangell: SAVE THE DATE ANGELINA JOLIE’S STANS https://t.co/o7cdmpyVvp
joliestweet,"RT @Premscene: #Eternals UK Gala Screening - #confirmed !
https://t.co/3XU2wpp1im

Red carpet attendees include, Chloe Zhao, Angelina Jolie…"
joliestweet,RT @kayinterrupted: ANGELINA ON JIMMY KIMMEL NEXT WEEK
joliestweet,RT @bestofajolie: https://t.co/SdFnto0STZ
joliestweet,"RT @Marvel_India: We have waited for 7000 years 🥺
#Eternals are arriving in style on #Nov5 in theatres near you! 

#YehDiwaliEternalsWaali…"
joliestweet,RT @EternalsBRA: ⚡️ | Novo banner indiano para #Eternals https://t.co/30rC4H4UkN
joliestweet,RT @EW: It's almost time to meet #TheEternals. https://t.co/kvBwayLHuI
joliestweet,RT @joliesgem: angelina jolie's compiled scenes as thena from the trailer and teasers of eternals https://t.co/lySqytvPw8
joliestweet,"RT @keogh4n: this isn't cgi, angelina jolie can actually do that
https://t.co/VtSJVqcIXy"
joliestweet,"RT @MarvelStudios: “When you love something, you fight for it.” Experience Marvel Studios’ #Eternals only in theaters November 5. https://t…"
joliestweet,RT @vxlabs1: Thena from the upcoming #marvel movie #Eternals (Angelina Jolie) #STL for just 16$ here 👉 https://t.co/FI2RDk2v1g only for a l…
joliestweet,"RT @humansrightpunk: ""when you love something, you fight for it"" angelina jolie as thena 2021 https://t.co/84yPCZnzSY"
joliestweet,RT @EternalsNews: Angelina Jolie in #Eternals https://t.co/Dsq9fh88sK
joliestweet,RT @imnikkiheat: marvel’s etetnals merchandising at lego ✨ https://t.co/GcobKXVkk5
joliestweet,RT @bestofajolie: “I was honored - and nervous - to introduce the amazing poet @TheAmandaGorman the other night at the Variety Power of Wom…
joliestweet,RT @artejolie: we must protect angelina jolie at all costs https://t.co/6jqGb1w7WB
joliestweet,"RT @Variety: Angelina Jolie to Amanda Gorman: ""May you burn fiercely and light the way for others"" https://t.co/3p0vOOjIgk

| #PowerOfWomen…"
joliestweet,💞 https://t.co/lgvp89SqjN
joliestweet,"RT @imnikkiheat: ✨ some things never change ✨

2005                               2021 https://t.co/cQPSOnF7BG"
joliestweet,"RT @imnikkiheat: angelina jolie’s face and profile.

that’s it, that’s the tweet. https://t.co/DTve9PpPGF"
joliestweet,RT @ajolieph: Katy Perry and Angelina Jolie https://t.co/n0N36kbonD
joliestweet,RT @AngieJolieLive: 🎥 Angelina Jolie a rencontré Amanda Gorman hier à la soirée Women of Power à Beverly Hills. https://t.co/0SRrwIyG7x
joliestweet,RT @AngelinaJWorld: baby girl I'm working hahahaha https://t.co/u0gkhI91aj
joliestweet,"RT @AngelinaJWorld: be still my heart.

🆕📸 #AngelinaJolie attends Variety's Power Of Women at Wallis Annenberg Center for the Performing Ar…"
joliestweet,RT @AngieJolieLive: 📸 Angelina Jolie a remis un prix à Amanda Gorman lors de la soirée Power of Women de Variety. https://t.co/p8ORYzDXVy
joliestweet,RT @fuckbeing00d: Her side profile &gt;&gt; https://t.co/7BjJiAbfko
joliestweet,RT @angiesfilm: ANGELINA JOLIE IS A LITERAL ANGEL https://t.co/SIpIbd2y3h
joliestweet,"RT @katydailybrasil: Katy Perry, Angelina Jolie, Zahara Jolie-Pitt e Orlando Bloom, durante o evento “Power of Woman” https://t.co/EaIiQqw0…"
joliestweet,RT @AngieJolieLive: 📸 Angelina Jolie a rencontré la chanteuse Katy Perry (@katyperry) et l’acteur Orlando Bloom hier soir lors de la soirée…
joliestweet,RT @RaminSetoodeh: Angelina Jolie introduces @TheAmandaGorman at #PowerOfWomen. https://t.co/So11UimXoe
joliestweet,RT @AngelinaJWorld: 🆕🎥 #AngelinaJolie is introducing #AmandaGorman in @variety 's #PowerOfWomen dinner. She arrived with Zahara. 🥰 https://…
joliestweet,RT @angiesfilm: ANGELINA JOLIE MY BELOVED https://t.co/XNNsqHSVji
joliestweet,RT @angeldustjolie: ZAHARA GREW UP SO FAST https://t.co/vt3I4XoFiv
joliestweet,RT @AngelinaJWorld: 🆕🎥 #AngelinaJolie is introducing #AmandaGorman in @variety 's #PowerOfWomen dinner. She arrived with Zahara. 🥰 https://…
joliestweet,"RT @humansrightpunk: NEW 📸 | angelina jolie, Amanda Gorman and zahara at Variety's #PowerOfWomen https://t.co/ISqsrL4MWQ"
joliestweet,"RT @little1talks: ELAS ❤️
#PowerOfWomen  https://t.co/oxLATvfxCs"
joliestweet,"RT @humansrightpunk: NEW 📸 | angelina Jolie with daughter Zahara, she will be introducing National Youth Poet Laureate Amanda Gorman at Var…"
joliestweet,RT @W0NGK4RW4I: crying screaming shaking rn &lt;3 https://t.co/BI29z4zFgE
joliestweet,RT @humansrightpunk: angelina jolie and zahara having the cutest best friendship of mother and daughter https://t.co/rV0yT2MGA4
joliestweet,"RT @slashfilm: There’s no bigger movie star than #AngelinaJolie. Here’s how we think about her 15 best films. 
https://t.co/N9qbGrocwb"
joliestweet,RT @rihnavy90: https://t.co/IXSk6ZBIkk
joliestweet,RT @humansrightpunk: These photos of angelina jolie living the comic con in San Diego live in my mind rent free https://t.co/QDpp45Lmoa
joliestweet,"RT @AngieJolieLive: 📸 Angelina Jolie vient de poster sur Instagram. 

« Une introduction aux droits des enfants » https://t.co/51oE03aJ5G"
joliestweet,RT @ItoayTweetKo: Angie's refrigerator has her kids drawings. https://t.co/ejAg9Bxljc
joliestweet,"RT @qatarairways: Cool and confident, Angelina Jolie is a force to be reckoned with. Take a trip with this leading lady on board #QatarAirw…"
joliestweet,"RT @AvengeTheVixen: The category is ""Angelina Jolie in music videos"" #AngelinaJolie https://t.co/4jRjDeBe14"
joliestweet,RT @angeldustjolie: jane smith energy https://t.co/IvXeZSRD4I
joliestweet,"RT @bestofajolie: Angelina Jolie was seen with The Weeknd in a restaurant in Los Angeles.

September 25, 2021. https://t.co/mqgyWipMey"
joliestweet,https://t.co/lsWZqMxywb
joliestweet,https://t.co/vVvzRRpxy7
joliestweet,RT @bestofajolie: she did it! https://t.co/ALbAaJMKVE
joliestweet,"RT @gregmortenson: ""Acting out of fear is not our way. Targeting the weakest does not show strength” -Angelina Jolie 
Thanks @UNHCRAfg http…"
joliestweet,RT @humansrightpunk: NEW 📸 | angelina jolie for Elle Magazine spain october 2021 https://t.co/h3S63MRbyg
joliestweet,RT @framefound: Angelina Jolie in Beyond Borders (2003) https://t.co/SGyrgWw0VL
joliestweet,"RT @humansrightpunk: NEW 📸 | angelina jolie for Elle Magazine spain ""I would like to be able to propose solutions (And not just raise my vo…"
joliestweet,"RT @ajolieweb: 🆕 Angelina Jolie in Elle Magazine, Spain October 2021 👏🏻😍❤️ https://t.co/rFPU6B0JLG"
joliestweet,RT @Toastiewiththe: Thank you! Pitt is an vindictive lying A-Hole. Angie has tried for 2 years to get him to buy her out at a fair price. H…
joliestweet,@Fas_de_Angie The man is disgusting.
joliestweet,RT @x_warinmymind: Angelina Jolie as Evelyn Salt. I need a sequel. https://t.co/wpGNobNeAH
joliestweet,RT @joliesgem: Angelina Jolie at the 50th Emmy Awards (1998) https://t.co/AL19INIXRK
joliestweet,RT @Jolietheternal: NEW 📸 | angelina jolie and daughter Zahara spotted out recently Shopping at Erewhon Market in West https://t.co/GkbpgXr…
joliestweet,"RT @ItoayTweetKo: Mother and daughter duo giving ""THE STARE"" to the paparazzi.
 Give them some space! https://t.co/p0VnCHSbwl"
joliestweet,RT @Jolietheternal: NEW 📸 | angelina jolie and daughter Zahara spotted out recently Shopping at Erewhon Market in West Hollywood https://t.…
joliestweet,RT @people: Angelina Jolie Will Return to Cambodia in 2022 to Establish Next Women for Bees Program  https://t.co/je4Iiyx9io
joliestweet,"RT @bestofajolie: Angelina Jolie met with McKayla Maroney, Aly Raisman and Maggie Nichols, the Olympic gymnasts who testified before the Se…"
joliestweet,RT @ItoayTweetKo: Angelina Jolie with Olympic gymnast McKayla Maroney. https://t.co/0vfyIPBGwu
joliestweet,"RT @MCU_Direct: #AngelinaJolie has revealed that she embraced her ""softer, lighter side"" as #Thena for #Eternals: ""I wanted her to be very…"
joliestweet,"RT @Jolietheternal: NEW 📸 | angelina jolie poses with malala promoting the new book ""know your rights and Claim them"" https://t.co/OazSXuMc…"
joliestweet,"RT @UniversalPics: We, too, would curve bullets for Angelina Jolie. https://t.co/jncSG4CHos"
joliestweet,RT @Jolietheternal: NEW 📸 | unhcr special envoy angelina jolie recently meets with Secretary-General Antonio gutierres. https://t.co/y4b0cE…
joliestweet,RT @antonioguterres: Today I met with @Refugees Special Envoy Angelina Jolie and thanked her for using her voice in support of children's r…
joliestweet,"RT @bestofajolie: UNHCR Special Envoy Angelina Jolie also met with UN Secretary-General @antonioguterres today.

September 15, 2021. https:…"
joliestweet,"@OmarFPerry @KrinS0 @MCU_Direct In the Land of Blood and Honey, Unbroken, By The Sea, First They Killed My Father, A Place in Time"
joliestweet,RT @Jolietheternal: NEW 📸| angelina jolie Met with joni ernst to talk about violence against women Act https://t.co/Z4p3j3grIE
joliestweet,RT @PressSec: Met briefly this morning with the tireless and committed #AngelinaJolie this morning to talk about the importance of reauthor…
joliestweet,RT @joliesgem: angelina jolie laughing and feeling so shy taking a photo at the podium of the white house is just the best thing you’ll see…
joliestweet,"RT @bestofajolie: Angelina Jolie visits the White House Briefing Room, ahead of a meeting at the Justice Department to discuss reauthorizin…"
joliestweet,RT @joliesgem: i just think that angelina jolie and the white house looks so good together https://t.co/KCZfx6RgmN
joliestweet,"RT @Jolietheternal: NEW 📸 | angelina jolie visits the White House Briefing Room, ahead of a meeting at the Justice Department to discuss re…"
joliestweet,RT @Jolietheternal: angelina jolie must be exhausted from constantly giving comforting vibes https://t.co/BbmZzNglPi
joliestweet,RT @people: Angelina Jolie Thanks Officers Who Defended the Capitol on Jan. 6 During D.C. Visit  https://t.co/WsHXP6muBx
joliestweet,RT @bestofajolie: Angelina Jolie on Capitol Hill meeting with lawmakers to support the re-authorization of the Violence Against Women Act (…
joliestweet,"RT @Jolietheternal: 🆕NEW 📸 | angelina jolie spotted out at the U.S capitol today in Washington, D.C https://t.co/vFDol2ub7Y"
joliestweet,RT @x_warinmymind: Angelina Jolie deserved an Oscar for Changeling. https://t.co/nPG7e1VxMh
joliestweet,RT @joliesgem: angelina jolie as tosh (1982) and elise ward (2010) 😩🤧 https://t.co/ANgyGXuaP8
joliestweet,RT @Jolietheternal: NEW 📸 | angelina jolie and  daughter Zahara at USC fisher Museum art exhibition opening two days ago with art critica E…
joliestweet,"RT @Jolietheternal: 🆕 angelina jolie has signed a massive contract with Marvel and studio head Kevin Feige, who wants her to have a solo fi…"
joliestweet,RT @wgtc_site: Angelina Jolie’s Thena Rumored For Solo MCU Movie - https://t.co/6b822yrMDa #Eternals #Marvel #MCUFanatics
joliestweet,"RT @GFRobot: Angelina Jolie has signed a massive contract with Marvel and studio head Kevin Feige, who wants her to have a solo film as wel…"
joliestweet,RT @joliesgem: Angelina Jolie photographed in 2007 &amp; 2021 by Nigel Parry and Mary Rozzy respectively https://t.co/Q9zgbWggxC
joliestweet,RT @MarvelDato: Salma Hayek y Angelina Jolie son perfectas. #Eternals https://t.co/iU2tY3Llc4
joliestweet,"RT @Eternalsnews: Sersi, Ikaris, Gilgasmesh and Thena on the TotalFilm covers. #Eternals https://t.co/PsVwDzucYU"
joliestweet,RT @Eternalsnews: ETERNALS TotalFilm COVER! https://t.co/B6CdQY7c93
joliestweet,RT @Jolietheternal: angelina jolie reportedly returning for Maleficent 3 https://t.co/puZyJmExck
joliestweet,RT @bestofajolie: https://t.co/jpGvLuVnY3
joliestweet,"RT @TIME: Angelina Jolie: ""I am in awe of all the Afghans who have worked to improve their country in the last twenty years. As I write, I…"
joliestweet,RT @GraziaUK: Her most personal interview yet highlights how cold and inhumane previous depictions of her character have been https://t.co/…
joliestweet,RT @MunisMomma: Can we all finally admit that Johnny Miller &gt;&gt;&gt;&gt; Brad Pitt? https://t.co/lFcjaFb4Mb
joliestweet,"RT @PopFactions: Angelina Jolie on her experience with Harvey Weinstein:

“I stayed away and warned people about him. I was asked to do The…"
joliestweet,RT @LesleyStarkey1: https://t.co/UYbfyApqGa
joliestweet,"RT @ohojolie: Angelina's side profile is the proof that she's all natural.

#AngelinaJolie https://t.co/ZqzaKcIioo"
joliestweet,RT @Jolietheternal: angelina jolie at salma hayek's birthday party! https://t.co/SPt30LyDGP
joliestweet,RT @ajolieweb: Angelina Jolie via Instagram: Zahara and Shiloh with their favorites book 📚💝 https://t.co/iLBBJU1cOy
joliestweet,RT @bestofajolie: Angelina Jolie for The Guardian https://t.co/H833Fc5BHN
joliestweet,RT @balfeblanchett: ANGELINA JOLIE 🥺🤍✨ https://t.co/5ZGvuaqHO8
joliestweet,RT @anistwnjen: nothing makes me happier than seeing this smile! 🥺 https://t.co/TNtTCGKKiH
joliestweet,RT @ladyxcroft: my sunshine 😭 https://t.co/a2HecSwQti
joliestweet,"RT @amnesty: Children are under attack. From governments, teachers, parents. In 1989, governments around the world signed up to protect chi…"
joliestweet,"RT @amnestyph: #KnowYourRightsandClaimThem, a book written by Amnesty and @AngelinaJolie is a resource meant for children and young people…"
joliestweet,"RT @HolyHelfer: Same same, but different ☺❤😙

     1999                                  2021 https://t.co/QhOkRSLqkP"
joliestweet,"RT @wantexjolie: THE BEAUTY OF A GODDESS!!

NEW🚨 Angelina Jolie for Vanity Fair Italy.📸 https://t.co/f8fNS8ySsz"
joliestweet,RT @AngieJolieLive: 📸 Angelina Jolie pour Vanity Fair Italie. https://t.co/vYz6Muv5fg
joliestweet,RT @wickedjolie: oh god https://t.co/naiyhknz6b
joliestweet,"RT @gine_vra: Su @VanityFairIt la mia intervista a Angelina Jolie: di clima e ambiente, predazione di diritti e risorse, giovani, sorellanz…"
